Date,Close
02/07/2019 16:00:00,140.5
03/07/2019 13:00:00,141.16
05/07/2019 16:00:00,140.24
08/07/2019 16:00:00,125.93
09/07/2019 16:00:00,123.99
10/07/2019 16:00:00,122.96
11/07/2019 16:00:00,122.79
12/07/2019 16:00:00,123.02
15/07/2019 16:00:00,123.62
16/07/2019 16:00:00,124.5
17/07/2019 16:00:00,122.51
18/07/2019 16:00:00,122.66
19/07/2019 16:00:00,121.75
22/07/2019 16:00:00,122.25
23/07/2019 16:00:00,121.58
24/07/2019 16:00:00,122.73
25/07/2019 16:00:00,122.19
26/07/2019 16:00:00,123.32
29/07/2019 16:00:00,122.18
30/07/2019 16:00:00,123.19
31/07/2019 16:00:00,136.73
01/08/2019 16:00:00,135.48
02/08/2019 16:00:00,134.3
05/08/2019 16:00:00,132.52
06/08/2019 16:00:00,134.1
07/08/2019 16:00:00,138.35
08/08/2019 16:00:00,140.27
09/08/2019 16:00:00,140.7
12/08/2019 16:00:00,140.74
13/08/2019 16:00:00,138.73
14/08/2019 16:00:00,137.95
15/08/2019 16:00:00,136.39
16/08/2019 16:00:00,137.33
19/08/2019 16:00:00,139.75
20/08/2019 16:00:00,140.51
21/08/2019 16:00:00,140.89
22/08/2019 16:00:00,141.22
23/08/2019 16:00:00,138.11
26/08/2019 16:00:00,139.62
27/08/2019 16:00:00,138.72
28/08/2019 16:00:00,139.46
29/08/2019 16:00:00,141.39
30/08/2019 16:00:00,143.29
03/09/2019 16:00:00,143.6
04/09/2019 16:00:00,137.17
05/09/2019 16:00:00,141.41
06/09/2019 16:00:00,139.89
09/09/2019 16:00:00,143.69
10/09/2019 16:00:00,144.96
11/09/2019 16:00:00,147.54
12/09/2019 16:00:00,148.4
13/09/2019 16:00:00,145.78
16/09/2019 16:00:00,147.45
17/09/2019 16:00:00,149.01
18/09/2019 16:00:00,148.13
19/09/2019 16:00:00,150.45
20/09/2019 16:00:00,149.05
23/09/2019 16:00:00,150.59
24/09/2019 16:00:00,148.88
25/09/2019 16:00:00,149.57
26/09/2019 16:00:00,149.37
27/09/2019 16:00:00,147.03
30/09/2019 16:00:00,148.37
01/10/2019 16:00:00,146.34
02/10/2019 16:00:00,144.9
03/10/2019 16:00:00,145.42
04/10/2019 16:00:00,146.59
07/10/2019 16:00:00,147.35
08/10/2019 16:00:00,143.96
09/10/2019 16:00:00,144.37
10/10/2019 16:00:00,143.52
11/10/2019 16:00:00,144.15
14/10/2019 16:00:00,143.94
15/10/2019 16:00:00,144.18
16/10/2019 16:00:00,143.41
17/10/2019 16:00:00,143.72
18/10/2019 16:00:00,143.15
21/10/2019 16:00:00,144.02
22/10/2019 16:00:00,143.02
23/10/2019 16:00:00,142.6
24/10/2019 16:00:00,144.6
25/10/2019 16:00:00,145.77
28/10/2019 16:00:00,146.17
29/10/2019 16:00:00,146.65
30/10/2019 16:00:00,153.41
31/10/2019 16:00:00,153.25
01/11/2019 16:00:00,153.69
04/11/2019 16:00:00,153.51
05/11/2019 16:00:00,155
06/11/2019 16:00:00,154.96
07/11/2019 16:00:00,155.78
08/11/2019 16:00:00,156.13
11/11/2019 16:00:00,155.92
12/11/2019 16:00:00,158.06
13/11/2019 16:00:00,156.96
14/11/2019 16:00:00,156.64
15/11/2019 16:00:00,156.4
18/11/2019 16:00:00,155.23
19/11/2019 16:00:00,157.49
20/11/2019 16:00:00,154.02
21/11/2019 16:00:00,149.5
22/11/2019 16:00:00,151.6
25/11/2019 16:00:00,152.76
26/11/2019 16:00:00,152.4
27/11/2019 16:00:00,152.62
29/11/2019 13:00:00,150.33
02/12/2019 16:00:00,150.08
03/12/2019 16:00:00,149.98
04/12/2019 16:00:00,151.6
05/12/2019 16:00:00,149.86
06/12/2019 16:00:00,151.6
09/12/2019 16:00:00,152.3
10/12/2019 16:00:00,152.7
11/12/2019 16:00:00,150.47
12/12/2019 16:00:00,146.85
13/12/2019 16:00:00,145.35
16/12/2019 16:00:00,146.53
17/12/2019 16:00:00,147.35
18/12/2019 16:00:00,145.82
19/12/2019 16:00:00,145.95
20/12/2019 16:00:00,145.2
23/12/2019 16:00:00,144.33
24/12/2019 13:00:00,144.4
26/12/2019 16:00:00,145.05
27/12/2019 16:00:00,144.76
30/12/2019 16:00:00,142.02
31/12/2019 16:00:00,142.63
02/01/2020 16:00:00,144.31
03/01/2020 16:00:00,143.57
06/01/2020 16:00:00,144.25
07/01/2020 16:00:00,143.87
08/01/2020 16:00:00,143.71
09/01/2020 16:00:00,143.5
10/01/2020 16:00:00,142.39
13/01/2020 16:00:00,144.59
14/01/2020 16:00:00,144.77
15/01/2020 16:00:00,146.27
16/01/2020 16:00:00,146.72
17/01/2020 16:00:00,146.74
21/01/2020 16:00:00,145.95
22/01/2020 16:00:00,145.92
23/01/2020 16:00:00,145.74
24/01/2020 16:00:00,143.16
27/01/2020 16:00:00,142.53
28/01/2020 16:00:00,144
29/01/2020 16:00:00,152.6
30/01/2020 16:00:00,152.7
31/01/2020 16:00:00,152.03
03/02/2020 16:00:00,149.48
04/02/2020 16:00:00,151.81
05/02/2020 16:00:00,152.84
06/02/2020 16:00:00,152.24
07/02/2020 16:00:00,152.66
10/02/2020 16:00:00,151.45
11/02/2020 16:00:00,152.1
12/02/2020 16:00:00,149.84
13/02/2020 16:00:00,148.07
14/02/2020 16:00:00,148.84
18/02/2020 16:00:00,147.97
19/02/2020 16:00:00,149.6
20/02/2020 16:00:00,149.8
21/02/2020 16:00:00,149.95
24/02/2020 16:00:00,145.88
25/02/2020 16:00:00,140.05
26/02/2020 16:00:00,140.12
27/02/2020 16:00:00,136.22
28/02/2020 16:00:00,135.16
02/03/2020 16:00:00,136.72
03/03/2020 16:00:00,134.39
04/03/2020 16:00:00,136.17
05/03/2020 16:00:00,136.88
06/03/2020 16:00:00,136.28
09/03/2020 16:00:00,129.43
10/03/2020 16:00:00,129.98
11/03/2020 16:00:00,124.15
12/03/2020 16:00:00,108.53
13/03/2020 16:00:00,111.33
16/03/2020 16:00:00,106.66
17/03/2020 16:00:00,109.36
18/03/2020 16:00:00,92.2
19/03/2020 16:00:00,105.38
20/03/2020 16:00:00,100.74
23/03/2020 16:00:00,102.47
24/03/2020 16:00:00,106.89
25/03/2020 16:00:00,104.13
26/03/2020 16:00:00,110.54
27/03/2020 16:00:00,106.31
30/03/2020 16:00:00,110.24
31/03/2020 16:00:00,118.1
01/04/2020 16:00:00,113.39
02/04/2020 16:00:00,114.49
03/04/2020 16:00:00,112.23
06/04/2020 16:00:00,116.03
07/04/2020 16:00:00,117.71
08/04/2020 16:00:00,123
09/04/2020 16:00:00,125.42
13/04/2020 16:00:00,122.09
14/04/2020 16:00:00,126.5
15/04/2020 16:00:00,122.6
16/04/2020 16:00:00,124.13
17/04/2020 16:00:00,126.53
20/04/2020 16:00:00,126.92
21/04/2020 16:00:00,122.71
22/04/2020 16:00:00,125.01
23/04/2020 16:00:00,125.98
24/04/2020 16:00:00,125.55
27/04/2020 16:00:00,129.23
28/04/2020 16:00:00,128.85
29/04/2020 16:00:00,127.48
30/04/2020 16:00:00,126.33
01/05/2020 16:00:00,122.59
04/05/2020 16:00:00,118.55
05/05/2020 16:00:00,120.81
06/05/2020 16:00:00,122
07/05/2020 16:00:00,123.48
08/05/2020 16:00:00,124.67
11/05/2020 16:00:00,123.82
12/05/2020 16:00:00,120.11
13/05/2020 16:00:00,114.95
14/05/2020 16:00:00,113.21
15/05/2020 16:00:00,115.58
18/05/2020 16:00:00,120.13
19/05/2020 16:00:00,119.06
20/05/2020 16:00:00,121.24
21/05/2020 16:00:00,120.72
22/05/2020 16:00:00,122.37
26/05/2020 16:00:00,124.71
27/05/2020 16:00:00,125.92
28/05/2020 16:00:00,125.34
29/05/2020 16:00:00,124.48
01/06/2020 16:00:00,122.6
02/06/2020 16:00:00,121.09
03/06/2020 16:00:00,129.63
04/06/2020 16:00:00,125.3
05/06/2020 16:00:00,125.21
08/06/2020 16:00:00,126.36
09/06/2020 16:00:00,125.68
10/06/2020 16:00:00,123.92
11/06/2020 16:00:00,117.34
12/06/2020 16:00:00,118.02
15/06/2020 16:00:00,122.67
16/06/2020 16:00:00,121.96
17/06/2020 16:00:00,121.73
18/06/2020 16:00:00,119.46
19/06/2020 16:00:00,118.19
22/06/2020 16:00:00,118.71
23/06/2020 16:00:00,117.54
24/06/2020 16:00:00,114.38
25/06/2020 16:00:00,117.79
26/06/2020 16:00:00,116
29/06/2020 16:00:00,118.5
30/06/2020 16:00:00,118.29
01/07/2020 16:00:00,117.8
02/07/2020 16:00:00,117.35
06/07/2020 16:00:00,119.75
07/07/2020 16:00:00,118.09
08/07/2020 16:00:00,118.22
09/07/2020 16:00:00,117.37
10/07/2020 16:00:00,117.66
13/07/2020 16:00:00,115.79
14/07/2020 16:00:00,116.66
15/07/2020 16:00:00,120.45
16/07/2020 16:00:00,118.46
17/07/2020 16:00:00,118.34
20/07/2020 16:00:00,120.51
21/07/2020 16:00:00,121.04
22/07/2020 16:00:00,121.21
23/07/2020 16:00:00,119.76
24/07/2020 16:00:00,116.95
27/07/2020 16:00:00,117.66
28/07/2020 16:00:00,117.81
29/07/2020 16:00:00,122.74
30/07/2020 16:00:00,122.15
31/07/2020 16:00:00,123.92
03/08/2020 16:00:00,123.66
04/08/2020 16:00:00,123.32
05/08/2020 16:00:00,123.95
06/08/2020 16:00:00,123.35
07/08/2020 16:00:00,123.39
10/08/2020 16:00:00,123.62
11/08/2020 16:00:00,134.89
12/08/2020 16:00:00,137.04
13/08/2020 16:00:00,137
14/08/2020 16:00:00,146.63
17/08/2020 16:00:00,143.84
18/08/2020 16:00:00,143.14
19/08/2020 16:00:00,141.67
20/08/2020 16:00:00,144.14
21/08/2020 16:00:00,145.08
24/08/2020 16:00:00,148.58
25/08/2020 16:00:00,146.96
26/08/2020 16:00:00,146.06
27/08/2020 16:00:00,146.52
28/08/2020 16:00:00,146.89
31/08/2020 16:00:00,144.44
01/09/2020 16:00:00,148.82
02/09/2020 16:00:00,150
03/09/2020 16:00:00,144.28
04/09/2020 16:00:00,142.19
08/09/2020 16:00:00,138.82
09/09/2020 16:00:00,141.15
10/09/2020 16:00:00,139.72
11/09/2020 16:00:00,141.13
14/09/2020 16:00:00,142.62
15/09/2020 16:00:00,155.75
16/09/2020 16:00:00,174.9
17/09/2020 16:00:00,163.61
18/09/2020 16:00:00,159.59
21/09/2020 16:00:00,152.16
22/09/2020 16:00:00,154.25
23/09/2020 16:00:00,148.28
24/09/2020 16:00:00,146.06
25/09/2020 16:00:00,146.13
28/09/2020 16:00:00,151.46
29/09/2020 16:00:00,149.69
30/09/2020 16:00:00,150.56
01/10/2020 16:00:00,148.96
02/10/2020 16:00:00,146.46
05/10/2020 16:00:00,148.21
06/10/2020 16:00:00,150.04
07/10/2020 16:00:00,153.09
08/10/2020 16:00:00,163.94
09/10/2020 16:00:00,164.73
12/10/2020 16:00:00,166.46
13/10/2020 16:00:00,166.08
14/10/2020 16:00:00,164.24
15/10/2020 16:00:00,165.97
16/10/2020 16:00:00,164.7
19/10/2020 16:00:00,164.14
20/10/2020 16:00:00,169.07
21/10/2020 16:00:00,181.05
22/10/2020 16:00:00,183.05
23/10/2020 16:00:00,184.3
26/10/2020 16:00:00,175
27/10/2020 16:00:00,175.58
28/10/2020 16:00:00,162.15
29/10/2020 16:00:00,161.96
30/10/2020 16:00:00,167.07
02/11/2020 16:00:00,166.57
03/11/2020 16:00:00,171.95
04/11/2020 16:00:00,172.53
05/11/2020 16:00:00,181.68
06/11/2020 16:00:00,185.62
09/11/2020 16:00:00,185.01
10/11/2020 16:00:00,186.14
11/11/2020 16:00:00,192.16
12/11/2020 16:00:00,186.94
13/11/2020 16:00:00,192.27
16/11/2020 16:00:00,203.93
17/11/2020 16:00:00,208.2
18/11/2020 16:00:00,212.96
19/11/2020 16:00:00,217.11
20/11/2020 16:00:00,222.11
23/11/2020 16:00:00,220.76
24/11/2020 16:00:00,247.23
25/11/2020 16:00:00,270.27
27/11/2020 13:00:00,271.26
30/11/2020 16:00:00,342.77
01/12/2020 16:00:00,324
02/12/2020 16:00:00,321.32
03/12/2020 16:00:00,331.6
04/12/2020 16:00:00,328
07/12/2020 16:00:00,336.22
08/12/2020 16:00:00,289.45
09/12/2020 16:00:00,286.21
10/12/2020 16:00:00,290.33
11/12/2020 16:00:00,285.92
14/12/2020 16:00:00,279.53
15/12/2020 16:00:00,285.79
16/12/2020 16:00:00,299.12
17/12/2020 16:00:00,297.8
18/12/2020 16:00:00,301.2
21/12/2020 16:00:00,317.6
22/12/2020 16:00:00,331.5
23/12/2020 16:00:00,337.18
24/12/2020 13:00:00,322.61
28/12/2020 16:00:00,370
29/12/2020 16:00:00,366.07
30/12/2020 16:00:00,389.97
31/12/2020 16:00:00,388.55
04/01/2021 16:00:00,425.22
05/01/2021 16:00:00,428.63
06/01/2021 16:00:00,480.55
07/01/2021 16:00:00,535.75
08/01/2021 16:00:00,531.64
11/01/2021 16:00:00,495.49
12/01/2021 16:00:00,514.24
13/01/2021 16:00:00,519.26
14/01/2021 16:00:00,631
15/01/2021 16:00:00,578.07
19/01/2021 16:00:00,592.21
20/01/2021 16:00:00,550.82
21/01/2021 16:00:00,520.46
22/01/2021 16:00:00,577.03
25/01/2021 16:00:00,571.42
26/01/2021 16:00:00,559.81
27/01/2021 16:00:00,540.1
28/01/2021 16:00:00,578.38
29/01/2021 16:00:00,617.31
01/02/2021 16:00:00,634.56
02/02/2021 16:00:00,687.92
03/02/2021 16:00:00,741.19
04/02/2021 16:00:00,765.59
05/02/2021 16:00:00,806
08/02/2021 16:00:00,1041
09/02/2021 16:00:00,1272.94
10/02/2021 16:00:00,974.48
11/02/2021 16:00:00,1009.94
12/02/2021 16:00:00,1034.31
16/02/2021 16:00:00,955
17/02/2021 16:00:00,941.8
18/02/2021 16:00:00,927.78
19/02/2021 16:00:00,963.72
22/02/2021 16:00:00,876
23/02/2021 16:00:00,691.23
24/02/2021 16:00:00,817.69
25/02/2021 16:00:00,731.61
26/02/2021 16:00:00,750.41
01/03/2021 16:00:00,782.44
02/03/2021 16:00:00,748.5
03/03/2021 16:00:00,731.57
04/03/2021 16:00:00,645.66
05/03/2021 16:00:00,620.24
08/03/2021 16:00:00,624.19
09/03/2021 16:00:00,715.99
10/03/2021 16:00:00,756.55
11/03/2021 16:00:00,803.75
12/03/2021 16:00:00,784
15/03/2021 16:00:00,769.01
16/03/2021 16:00:00,724.29
17/03/2021 16:00:00,770.99
18/03/2021 16:00:00,732.05
19/03/2021 16:00:00,777.04
22/03/2021 16:00:00,724.56
23/03/2021 16:00:00,677.21
24/03/2021 16:00:00,621.57
25/03/2021 16:00:00,620.91
26/03/2021 16:00:00,624
29/03/2021 16:00:00,631.34
30/03/2021 16:00:00,653.98
31/03/2021 16:00:00,678.8
01/04/2021 16:00:00,703.56
05/04/2021 16:00:00,720.55
06/04/2021 16:00:00,704.58
07/04/2021 16:00:00,656.2
08/04/2021 16:00:00,690.12
09/04/2021 16:00:00,711
12/04/2021 16:00:00,718.24
13/04/2021 16:00:00,848.54
